EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
7.398,12.577,0.002,3.325,3.243,4.594,-5.104,4.53
10.148,16.228,6.759,5.115,12.849,4.504,6.546,4.194
6.453,8.3,6.001,0.706,10.312,2.501,4.029,-1.196
-1.236,-4.077,2.054,-3.652,0.869,3.223,-3.679,-1.993
-5.011,-7.787,1.616,-6.347,1.561,-1.149,-2.912,-1.032
-2.542,-2.608,5.087,-9.293,12.279,-11.66,3.314,-3.773
-0.906,-1.238,8.725,-9.778,19.486,-14.693,8.957,-2.408
-4.394,-7.739,9.465,-5.123,16.474,-6.944,12.588,9.211
-6.226,-9.707,10.005,2.842,9.388,1.62,13.319,20.324
-1.073,0.127,14.945,9.637,9.567,6.004,15.971,19.569
3.581,10.683,16.667,9.375,13.249,5.026,17.576,7.728
0.107,11.779,5.853,1.96,6.229,-3.249,5.434,-8.766
-7.809,5.885,-7.024,-4.156,-5.033,-13.955,-10.917,-18.128
-13.074,-1.313,-8.268,-3.583,-4.045,-15.947,-11.534,-10.985
-12.321,-2.705,-3.975,-0.658,3.355,-7.122,-5.84,2.143
-6.603,5.761,-5.418,-0.597,1.313,1.371,-12.685,4.191
0.831,19.082,-8.557,0.537,-7.889,5.043,-23.719,-0.991
7.363,28.61,-5.125,5.163,-11.25,7.284,-22.635,-0.916
8.42,22.696,-1.548,1.826,-8.413,0.869,-15.31,0.081
2.729,1.76,-6.088,-11.859,-8.162,-14.728,-13.186,-5.47
-1.431,-11.171,-10.651,-17.522,-11.503,-20.44,-10.917,-10.865
0.566,-6.153,-6.531,-9.364,-12.925,-10.925,-2.695,-9.585
4.427,3.066,0.254,-2.001,-7.848,-2.086,4.723,-4.592
9.16,12.493,2.277,-0.294,3.075,-0.207,6.313,0.963
14.402,23.287,0.588,2.051,10.111,0.749,4.555,5.765
13.321,22.997,-2.965,1.623,5.059,-0.523,2.011,5.832
5.769,8.64,-6.909,-6.685,-4.621,-7.811,-0.717,0.942
4.007,0.819,-4.2,-11.235,-4.741,-11.485,-2.452,1.171
11.682,11.619,6.875,0.074,6.501,-0.354,-0.34,14.09
15.934,23.804,13.069,18.024,17.879,19.209,7.062,32.434
9.994,19.283,8.423,27.449,21.05,31.917,19.037,43.232
1.402,3.397,4.836,24.058,15.403,27.974,30.424,38.482
-4.728,-10.336,2.633,6.997,0.208,6.183,22.129,16.329
-10.344,-16.387,-10.999,-18.729,-18.634,-21.444,-15.318,-15.658
-15.823,-15.951,-28.443,-36.673,-27.172,-37.291,-48.531,-41.648
-18.287,-13.354,-30.969,-37.757,-23.188,-38.225,-46.2,-49.785
-16.12,-12.168,-21.512,-30.259,-14.267,-33.092,-26.284,-39.386
-11.337,-11.194,-13.484,-20.732,-3.889,-23.527,-12.085,-18.63
-5.7,-5.143,-6.506,-5.302,2.156,-6.044,0.632,-1.375
0.372,6.246,3.38,13.131,-3.009,11.413,11.906,2.065
2.312,11.602,8.278,18.946,-12.643,13.969,8.592,-4.021
-4.959,1.427,1.274,5.532,-13.156,0.502,-5.35,-6.624
-17.164,-15.878,-9.98,-11.463,-5.413,-12.677,-7.896,-0.947
-23.603,-23.14,-14.232,-13.483,0.189,-11.208,5.973,6.388
-20.238,-16.018,-9.927,-2.473,2.239,0.644,16.136,8.869
-14.718,-6.938,-3.843,4.922,3.217,7.55,10.119,6.719
-15.299,-6.894,-2.277,0.544,-0.481,2.636,-1.155,2.886
-19.152,-11.658,-3.31,-7.901,-8.099,-6.345,-4.458,-0.816
-18.541,-11.422,-1.028,-10.601,-9.059,-9.152,0.916,-2.561
-13.8,-6.169,2.06,-8.539,-1.848,-6.224,7.686,-1.602
-10.929,-2.967,-1.962,-8.335,1.835,-4.041,6.704,-0.588
-10.362,-3.408,-9.886,-9.112,-0.574,-2.064,-2.439,-1.048
-7.888,-2.76,-9.644,-4.996,-0.761,2.76,-6.698,-0.325
-4.446,0.563,-1.282,0.867,4.881,2.833,1.253,2.734
-5.223,1.486,2.556,-0.611,12.346,-7.787,8.784,4.084
-9.187,-2.956,-1.67,-6.831,13.96,-15.223,1.714,-0.645
-9.676,-6.952,-5.625,-7.534,7.213,-6.659,-13.782,-9.994
-5.855,-5.773,-6.288,-5.459,-0.611,4.567,-20.493,-16.28
-2.491,-2.824,-5.226,-8.515,-4.2,2.693,-13.825,-12.089
-1.347,-1.096,-0.547,-10.984,-6.335,-3.402,-4.629,-0.74
-2.879,-0.885,2.26,-8.693,-8.447,-3.214,-3.35,3.883
-7.834,-3.605,-5.227,-9.85,-8.334,-4.506,-8.653,-3.809
-13.017,-8.412,-14.663,-15.37,-6.478,-11.174,-12.666,-12.971
-15.592,-12.179,-14.602,-17.077,-5.451,-14.455,-12.963,-14.939
-16.923,-13.395,-9.811,-14.808,-6.12,-12.426,-12.289,-13.173
-16.813,-11.582,-6.228,-13.442,-7.423,-11.11,-10.258,-9.94
-13.72,-7.721,-0.447,-10.766,-7.882,-9.179,-2.681,-1.996
-10.151,-4.733,7.024,-2.389,-7.276,-1.195,9.813,6.958
-10.685,-5.326,9.388,5.777,-5.566,6.568,17.644,7.71
-16.929,-11.175,3.712,2.882,-2.429,1.479,12.668,2.233
-23.643,-18.509,-5.258,-6.819,-0.031,-10.381,0.267,2.48
-21.625,-17.952,-6.101,-6.699,1.803,-8.373,-4.409,11.39
-11.698,-9.422,5.156,4.257,7.547,6.014,3.154,18.283
-6.806,-5.52,11.993,9.046,10.773,9.422,5.217,12.41
-12.285,-11.653,1.594,-0.077,-1.097,-3.623,-12.478,-5.691
-18.345,-18.582,-11.396,-13.872,-18.392,-16.222,-31.3,-21.964
-17.282,-18.526,-11.249,-21.799,-19.202,-18.885,-26.084,-21.962
-13.365,-14.955,-5.423,-21.786,-5.45,-16.07,-6.194,-11.664
-12.583,-14.21,-4.292,-18.658,3.595,-12.446,3.91,-8.674
-13.262,-15.246,-4.06,-15.441,3.868,-7.575,4.415,-12.017
-10.541,-11.814,1.839,-7.323,6.088,1.214,10.457,-5.547
-6.01,-4.269,8.486,5.704,8.776,9.241,16.898,7.754
-6.176,-1.401,5.234,10.169,0.085,4.834,4.732,7.503
-10.021,-4.986,-2.771,2.461,-12.172,-6.49,-16.796,-2.097
-9.532,-5.911,-0.433,-2.599,-10.125,-5.582,-17.97,-0.061
-5.754,-2.57,6.58,-1.419,-1.163,2.45,-2.118,3.176
-7.637,-3.328,1.116,-4.841,-2.992,-2.546,0.642,-12.943
-14.64,-8.989,-12.915,-13.367,-11.958,-17.193,-12.975,-31.743
-18.213,-12.973,-19.716,-19.056,-15.916,-24.088,-19.535,-28.634
-15.404,-12.749,-15.234,-18.313,-12.264,-19.615,-9.511,-12.408
-10.76,-10.454,-6.705,-12.919,-3.56,-13.267,2.882,-3.975
-10.487,-9.718,-5.2,-9.138,2.304,-11.787,1.085,-6.233
-14.482,-11.317,-13.312,-9.728,-2.394,-10.2,-13.249,-9.92
-15.491,-11.424,-19.123,-9.783,-10.953,-3.068,-23.297,-11.002
-10.589,-8.58,-14.893,-8.479,-12.415,1.154,-20.914,-12.677
-5.241,-6.217,-7.283,-10.056,-8.965,-6.293,-13.253,-12.978
-3.323,-5.743,-2.462,-11.349,-6.859,-14.543,-5.586,-4.444
-2.699,-5.034,0.9,-6.84,-4.81,-9.121,1.935,7.119
-1.223,-3.516,3.098,-0.64,-1.352,2.652,4.824,5.31
0.328,-1.927,2.277,1.708,0.733,5.508,0.768,-6.701
0.784,0.334,2.317,4.721,1.759,4.212,-0.285,-5.058
0.353,3.396,7.652,15.09,5.875,13.56,12.355,16.056
-0.953,4.114,10.065,24.294,10.554,25.441,26.817,28.461
-5.305,-1.712,-0.83,15.276,6.994,17.818,17.447,9.061
-12.6,-11.849,-16.927,-6.673,-2.701,-4.308,-11.34,-22.935
-17.464,-18.062,-20.926,-17.251,-5.581,-15.393,-24.655,-33.364
-16.499,-16.651,-10.571,-9.932,1.928,-8.959,-10.612,-20.357
-12.543,-11.326,1.301,1.317,11.158,1.153,7.283,-3.416
-9.282,-6.948,4.606,7.707,14.299,7.073,11.633,10.512
-7.882,-5.953,-0.373,9.223,8.876,10.737,6.915,17.997
-9.265,-8.976,-8.759,2.677,-1.917,6.589,-1.118,7.715
-13.621,-14.558,-16.228,-11.923,-10.465,-10.23,-11.049,-14.152
-17.175,-18.102,-18.964,-21.232,-13.982,-23.086,-17.17,-22.644
-16.029,-16.819,-15.955,-16.346,-15.608,-17.521,-15.703,-14.476
-13.266,-15.281,-12.916,-8.347,-16.301,-7.481,-13.14,-11.595
-14.224,-18.704,-15.888,-10.329,-15.995,-9.594,-16.308,-21.683
-16.258,-23.755,-20.3,-19.43,-14.838,-18.531,-22.113,-31.059
-13.437,-24.134,-17.661,-24.498,-10.169,-21.335,-22.618,-30.146
-8,-20.475,-10.756,-20.506,-1.766,-15.882,-13.688,-20.429
-5.777,-17.069,-6.903,-11.543,4.514,-8.763,-0.096,-6.165
-5.421,-14.182,-4.881,-4.521,4.691,-4.156,7.921,6.16
-2.715,-10.155,-2.702,-3.223,3.406,-2.669,6.18,8.303
1.304,-5.777,-3.089,-5.595,6.671,-4.453,1.928,0.977
3.25,-3.055,-5.628,-5.673,11.755,-5.564,4.478,-3.207
2.238,-2.676,-6.547,-1.254,13.087,-0.523,10.686,1.093
0.538,-2.531,-4.644,3.684,10.647,8.19,9.103,3.889
0.263,-0.991,-2.246,5.728,5.304,11.694,-1.218,1.147
-1.439,-2.037,-1.897,4.672,-2.062,6.894,-8.593,1.027
-7.843,-8.776,-4.189,1.066,-5.863,0.122,-5.733,4.143
-14.211,-14.579,-6.731,-1.488,-1.407,-1.838,2.348,3.844
-14.067,-12.646,-4.601,3.487,6.951,4.217,11.008,4.989
-10.711,-8.509,1.499,13.407,9.048,15.158,20.599,16.7
-11.423,-10.803,3.022,14.284,-0.298,17.387,22.57,28.263
-15.106,-17.063,-3.488,2.61,-17.366,3.714,5.697,17.54
-16.978,-20.446,-11.961,-8.449,-32.374,-13.793,-19.758,-12.29
-18.84,-22.095,-17.746,-13.986,-33.244,-24.592,-30.888,-31.496
-23.19,-25.039,-21.13,-19.978,-18.51,-29.049,-21.5,-27.066
-25.849,-25.96,-20.704,-22.545,-2.253,-24.11,-4.604,-14.47
-23.398,-22.476,-14.503,-14.651,4.946,-8.962,5.645,-2.917
-19.435,-18.672,-5.706,-2.715,6.864,4.6,7.756,11.352
-19.052,-19.034,-0.145,2.79,7.505,7.226,7.205,18.547
-21.87,-22.75,0.507,1.972,0.767,3.339,1.699,6.241
-24.629,-26.606,-1.85,-0.045,-14.268,-0.362,-8.681,-10.647
-28.871,-32.057,-9.773,-5.356,-22.234,-5.311,-10.326,-11.849
-36.582,-41.495,-24.051,-16.239,-16.305,-13.788,0.378,-2.031
-40.848,-48.024,-33.283,-22.913,-12.322,-18.144,6.8,6.265
-35.308,-43.753,-31.48,-18.345,-19.375,-11.973,0.833,7.501
-26.603,-34.506,-28.727,-13.615,-26.612,-5.999,-5.792,-0.727
-22.595,-29.28,-28.791,-16.577,-26.169,-9.147,-3.664,-11.446
-19.303,-25.275,-24.102,-16.357,-22.091,-10.704,2.772,-11.929
-12.64,-18.543,-17.291,-8.431,-18.258,-5.106,5.293,-3.299
-8.407,-14.108,-18.836,-5.977,-11.77,-4.428,1.072,-0.981
-9.097,-13.579,-23.236,-10.55,0.542,-9.637,-4.397,-8.881
-7.995,-10.339,-14.09,-5.234,13.901,-5.499,-1.608,-9.977
-4.252,-3.959,6.841,11.263,19.242,7.313,8.848,4.543
-4.707,-1.495,19.33,20.422,13.36,12.716,14.683,20.171
-8.613,-3.533,14.929,19.152,4.579,11.064,9.492,22.514
-8.599,-4.228,7.65,21.508,4.951,13.288,0.823,12.301
-5.011,-2.979,9.493,25.235,12.642,13.359,0.414,1.141
-4.216,-4.11,14.021,16.04,13.923,2.609,9.759,1.777
-6.539,-7.829,11.118,0.392,4.64,-5.607,16.014,11.125
-7.664,-10.61,3.779,-4.296,-8.786,1.192,10.241,12.969
