EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
6.109,4.036,7.105,7.897,6.92,11.263,-5.747,3.763
7.581,3.091,4.472,7.312,4.623,11.232,-13.987,4.812
6.564,-0.341,2.734,4.646,4.569,6.72,-13.313,2.352
3.494,-3.92,-0.728,-1.128,1.717,-2.486,-11.528,-3.483
0.751,-7.352,-6.843,-8.211,-6.397,-10.831,-8.894,-8.419
3.633,-8.13,-8.522,-10.364,-9.967,-10.668,-2.079,-6.714
12.049,-3.159,-1.886,-4.607,-2.953,-1.866,5.141,1.379
19.03,5.242,6.765,3.826,6.463,7.144,9.771,8.998
19.747,10.529,9.385,6.761,8.393,8.527,9.995,9.32
13.901,9.584,4.429,1.947,2.212,2.756,2.331,4.272
4.776,6.015,-2.177,-4.53,-4.708,-2.87,-7.442,0.295
-1.045,3.909,-5.246,-8.217,-7.127,-5.271,-10.791,-5.606
0.335,2.867,-5.844,-10.431,-7.261,-7.155,-11.257,-15.085
4.933,1.032,-4.986,-10.289,-7.005,-7.115,-11.371,-16.849
4.928,-2.573,-2.947,-8.359,-5.792,-4.894,-6.396,-10.314
-1.258,-7.622,-3.232,-10.521,-5.511,-7.02,-0.206,-9.703
-6.569,-11.301,-6.739,-15.458,-7.542,-12.903,-2.025,-14.315
-6.085,-10.972,-9.012,-14.775,-9.475,-13.882,-10.035,-11.52
-2.461,-7.611,-6.644,-7.703,-7.985,-8.7,-12.52,-2.195
0.928,-4.268,-1.033,-1.021,-2.905,-3.268,-3.543,3.277
1.83,-3.733,2.332,0.217,0.628,-1.436,6.67,1.357
-2.39,-7.539,-0.544,-3.844,-1.676,-3.648,4.554,-3.382
-9.564,-13.535,-6.043,-8.587,-6.052,-7.806,-6.212,-5.96
-13.613,-17.006,-7.529,-9.802,-6.584,-10.123,-9.973,-6.842
-12.341,-16.491,-3.505,-7.461,-2.565,-8.351,-1.357,-7.146
-7.748,-14.483,2.272,-3.73,3.391,-4.333,8.967,-4.094
-3.132,-13.008,5.156,-1.089,7.595,-1.49,10.724,1.217
-0.891,-11.755,4.442,-0.903,7.845,-0.453,7.02,2.969
0.169,-9.498,4.22,-1.063,7.082,0.591,5.096,0.673
1.298,-6.079,7.301,2.009,9.44,3.235,5.449,-0.756
1.074,-2.592,11.35,7.689,13.341,6.771,6.597,0.376
-0.539,-0.502,12.84,10.693,14.205,7.71,7.773,1.27
-1.875,-0.158,12.032,8.529,12.409,4.744,6.768,0.88
-2.177,-0.056,11.639,5.53,11.823,1.989,4.324,0.949
-1.766,-0.009,11.882,5.403,12.452,1.966,4.998,1.079
-1.544,-1.676,11.38,5.437,12.319,1.335,9.86,-0.589
-1.363,-4.339,10.448,2.871,11.799,-1.403,12.7,-2.676
0.321,-5.644,9.522,0.707,10.797,-2.049,8.912,-2.019
4.022,-5.077,8.448,2.289,8.715,1.273,5.431,1.126
8.421,-3.633,7.439,5.033,6.684,3.996,7.232,3.034
12.147,-2.181,6.647,5.845,5.304,3.74,5.113,2.502
14.228,-0.669,6.335,8.444,3.956,5.94,-4.75,3.983
14.181,1.469,6.667,16.051,2.908,13.598,-9.981,9.403
14.333,5.162,8.946,22.774,5.393,19.22,-2.783,12.148
17.128,10.266,14.512,22.755,13.361,16.519,6.836,8.7
18.479,12.806,17.381,18.618,17.387,10.102,5.019,3.085
13.651,9.711,10.128,13.799,7.344,6.045,-6.992,-3.925
8.483,5.862,0.069,8.727,-5.615,4.904,-14.252,-10.425
11.16,7.514,-0.043,5.675,-4.341,4.999,-9.542,-9.506
17.742,12.123,7.268,6.827,6.046,4.705,-2.104,-2.463
19.903,13.461,11.875,10.098,10.877,4.935,0.196,1.903
17.598,10.85,12.452,11.772,9.344,7.158,0.65,0.513
13.722,7.189,12.789,11.651,8.33,8.685,2.755,-1.521
8.34,4.534,13.069,13.315,8.75,8.478,3.594,2.527
3.304,3.835,11.605,18.012,7.501,10.593,-0.041,12.439
2.122,4.331,9.857,21.362,5.17,14.581,-3.899,18.174
4.549,4.21,10.047,18.399,4.559,13.231,-1.292,11.529
7.822,3.489,10.881,10.394,5.161,5.162,4.395,-0.268
9.446,2.957,10.505,3.718,4.902,-0.948,4.175,-5.054
5.757,0.359,8.161,0.335,2.601,-0.824,-1.953,-4.261
-3.157,-5.501,3.684,-2.562,-1.327,0.083,-5.637,-3.865
-8.289,-8.277,1.262,-2.429,-2.182,0.377,-1.181,-0.606
-3.564,-2.745,5.459,4.274,3.809,3.55,7.643,6.145
3.619,4.821,11.73,11.108,11.271,6.949,12.414,7.871
4.579,6.753,12.599,10.633,12.936,6.509,12.391,2.351
1.919,5.509,9.978,6.556,11.158,4.624,11.971,-1.905
1.804,6.412,10.203,6.079,12.202,4.649,9.414,0.567
3.665,8.577,12.929,9.288,15.032,6.437,3.324,5.591
3.673,8.478,13.511,12.081,14.503,8.75,-1.126,7.043
2.306,6.69,11.258,12.406,10.931,9.897,-0.992,4.24
3.942,7.492,10.965,12.08,10.601,9.569,5.634,2.058
10.715,12.976,16.483,14.939,16.816,11.395,19.832,5.15
19.402,19.61,22.682,20.332,22.369,16.739,25.776,9.386
24.111,21.652,20.035,21.686,17.376,20.191,6.193,7.105
21.934,18.065,9.529,16.593,5.219,17.833,-21.009,1.187
16.499,13.856,1.905,10.441,-1.484,12.112,-25.781,-0.91
13.204,12.811,1.457,6.989,0.119,6.603,-11.883,0.231
12.304,13.535,3.57,5.086,2.824,3.394,-0.822,1.06
11.396,13.798,4.844,3.118,2.967,2.128,2.005,0.295
10.686,13.434,5.487,0.831,2.389,0.392,0.872,-2.834
11.639,13.227,6.803,0.14,3.528,-0.879,-3.05,-5.549
13.684,12.863,9.163,2.473,6.632,0.785,-6.41,-3.408
14.621,11.053,10.47,5.756,8.699,3.746,-3.121,1.672
13.524,8.722,9.588,8.211,8.338,5.744,6.109,4.001
11.405,8.233,8.227,9.771,8.027,6.478,11.883,2.809
9.114,8.789,6.234,9.073,7.066,5.59,6.481,1.465
