EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-7.155,84.792,-12.773,-19.479,-12.88,-16.54,-18.157,-4.287
-3.681,87.467,-12.189,-14.83,-8.486,-11.63,-14.994,-0.249
-4.056,84.929,-12.742,-10.857,-6.639,-6.838,-15.247,0.395
-3.708,81.041,-9.618,-5.555,-4.961,-0.474,-16.512,0.251
-0.571,78.757,-4.956,-1.901,-1.891,3.384,-14.759,0.993
1.979,76.29,-2.259,-4.458,1.236,-0.361,-10.777,1.951
1.518,72.227,-2.205,-10.406,2.494,-7.599,-7.717,4.774
-1.214,66.598,-5.546,-13.006,0.391,-10.181,-8.371,8.537
-6.447,58.316,-13.877,-12.826,-6.417,-9.398,-15.468,4.243
-15.086,47.108,-26.224,-16.879,-17.403,-13.526,-27.35,-11.789
-21.926,37.947,-33.993,-23.472,-25.322,-20.508,-33.796,-24.191
-20.29,36.597,-28.915,-21.859,-22.278,-18.864,-27.969,-16.621
-14.713,39.801,-19.066,-12.638,-14.885,-8.914,-20.371,0.287
-12.509,41.106,-17.222,-6.611,-14.353,-0.931,-21.891,4.09
-11.09,40.197,-19.849,-7.516,-17.199,0.467,-26.306,-7.823
-8.032,37.006,-18.635,-15.57,-17.026,-8.078,-27.423,-26.682
-5.577,31.932,-13.425,-27.057,-14.727,-23.295,-25.886,-39.178
-3.793,29.322,-6.95,-29.246,-10.952,-27.829,-20.36,-27.814
-3.979,28.396,-4.793,-18.962,-8.699,-16.048,-14.356,-0.012
-8.772,23.756,-11.951,-10.336,-12.419,-5.768,-14.256,15.079
-15.499,16.122,-23.291,-13.51,-19.569,-9.638,-20.573,2.926
-18.759,10.493,-27.342,-20.422,-23.036,-16.92,-27.889,-23.181
-19.852,5.805,-23.141,-20.623,-21.337,-16.101,-28.168,-36.44
-25.739,-3.761,-22.681,-19.573,-21.801,-15.518,-23.146,-30.311
-36.954,-17.888,-31.294,-25.665,-29.621,-23.641,-24.24,-24.141
-47.914,-30.985,-42.768,-36.75,-41.745,-35.055,-34.543,-29.247
-53.427,-37.45,-49.377,-45.268,-49.904,-42.199,-42.044,-32.15
-48.586,-33.448,-44.912,-43.51,-45.213,-40.61,-34.826,-19.549
-36.516,-25.292,-31.858,-34.998,-30.92,-34.285,-21.493,-7.978
-28.911,-24.635,-22.262,-32.816,-21.553,-33.712,-19.072,-19.024
-29.959,-31.176,-23.144,-37.014,-23.304,-38.103,-26.059,-39.942
-35.109,-38.032,-30.833,-38.591,-30.803,-39.834,-32.008,-48.504
-40.222,-43.548,-36.977,-38.289,-36.583,-39.994,-34.632,-47
-40.485,-44.947,-34.131,-36.913,-33.621,-38.573,-31.222,-40.324
-33.799,-39.34,-22.367,-28.609,-20.848,-29.797,-17.419,-18.137
-26.241,-33.326,-10.696,-16.616,-8.177,-17.665,-1.201,14.347
-23.035,-34.31,-5.528,-12.167,-5.094,-13.609,3.636,27.883
-23.238,-40.292,-6.754,-18.52,-11.269,-20.767,-4.888,9.645
-26.611,-47.542,-17.213,-31.35,-24.132,-34.681,-22.136,-27.533
-30.14,-52.634,-32.265,-41.808,-36.248,-45.948,-38.027,-59.203
-26.83,-50.306,-33.793,-39.801,-33.845,-43.565,-35.758,-57.881
-18.489,-42.322,-19.445,-27.596,-18.611,-30.075,-17.893,-29.048
-9.797,-32.9,-4.315,-14.266,-4.367,-16.274,-3.156,-4.952
2.563,-19.458,8.331,0.014,7.61,-2.479,6.95,8.97
16.142,-4.912,21.273,15.423,19.522,13.393,18.415,22.675
21.263,1.228,28.216,25.526,24.685,25.024,24.551,28.638
18.661,-0.711,25.35,27.356,21.068,27.36,20.877,22.731
15.447,-4.36,18.451,23.614,15.045,22.752,15.374,19.491
12.012,-8.897,14.402,16.947,11.147,16.007,15.4,27.307
7.197,-14.66,14.054,9.41,9.597,10.125,17.564,31.13
5.436,-18.064,14.764,5.362,10.095,7.525,15.548,19.817
10.828,-15.601,16.776,8.371,13.222,10.222,11.592,10.187
19.179,-9.223,20.49,13.353,17.254,14.352,11.5,14.057
22.576,-5.624,22.673,12.442,18.209,13.466,14.345,17.931
19.643,-8.992,21.868,7.652,15.883,9.092,15.792,16.195
15.553,-15.685,20.51,6.23,14.382,7.821,15.417,17.572
14.443,-18.8,20.218,9.027,15.732,10.7,14.581,19.664
14.644,-18.128,19.629,10.127,17.142,11.934,12.958,14.402
11.738,-19.563,16.829,5.682,15.375,7.408,10.914,6.21
7.209,-22.693,14.602,1.986,13.355,3.053,10.659,6.295
6.403,-21.368,16.582,6.644,15.308,6.598,11.745,15.478
6.164,-18.761,15.613,11.705,14.545,11.325,8.046,18.886
0.546,-22.664,4.651,5.471,4.596,6.371,-2.082,6.777
-4.154,-28.281,-4.947,-4.659,-3.573,-2.241,-7.593,-5.956
0.969,-25.694,0.445,-3.567,1.602,-1.047,-0.01,0.04
11.693,-16.139,15.412,10.34,13.823,12.342,13.982,20.535
17.952,-8.375,26.112,26.832,21.458,29.827,23.51,35.714
17.592,-6.613,27.928,35.274,22.15,40.522,26.156,36.475
17.145,-6.31,26.533,34.982,21.147,40.459,27.13,31.925
21.635,-2.28,27.581,32.057,22.015,34.763,28.738,31.295
27.287,2.404,29.735,27.729,22.99,28.167,27.66,34.298
28.99,3.657,31.446,25.055,23.65,25.769,25.813,41.917
27.779,3.63,33.864,29.227,24.482,31.05,27.817,51.136
24.044,2.34,30.804,31.636,20.417,33.837,27.51,47.699
15.23,-3.317,15.386,23.215,8.85,25.126,17.933,30.009
5.421,-9.476,-2.177,11.483,-2.121,13.052,7.067,14.771
3.455,-9.82,-6.559,3.146,-4.726,4.711,4.03,7.237
9.362,-5.56,0.231,0.905,-0.994,2.98,5.361,0.088
13.436,-1.3,5.851,10.085,2.94,12.823,5.725,-5.576
10.014,0.016,5.621,19.703,3.579,21.976,5.556,-4.31
5.107,-2.504,4.462,13.625,3.427,14.45,8.428,3.66
4.053,-7.44,5.931,2.754,6.563,3.005,15.403,13.556
1.584,-13.825,6.809,3.508,10.527,3.757,20.273,20.259
-3.866,-20.129,6.902,8.91,12.949,7.733,19.53,24.673
-1.696,-20.861,13.349,11.079,18.188,8.244,19.623,29.882
10.934,-15.358,24.813,16.374,25.039,14.404,22.165,28.785
16.419,-16.396,24.785,18.77,21.529,17.949,18.339,12.588
2.4,-31.705,7.778,4.168,5.448,1.217,7.013,-6.832
-14.774,-46.281,-5.588,-12.683,-6.116,-17.564,0.222,-8.182
-15.6,-45.908,-0.254,-9.824,-2.41,-12.21,3.745,5.64
-7.584,-39.682,9.425,0.458,4.112,1.081,7.753,12.561
-7.894,-40.797,5.178,-2.818,-0.417,-3.389,3.185,5.74
-15.197,-46.243,-7.085,-13.482,-9.914,-16.909,-4.282,-1.199
-15.901,-46.025,-9.816,-14.33,-10.415,-18.205,-3.408,1.413
-5.623,-37.768,0.603,-2.06,-0.435,-4.483,6.608,9.794
8.376,-26.108,14.412,15.686,11.298,14.537,17.425,21.082
18.05,-16.466,22.415,30.27,17.884,29.755,23.758,35.842
20.565,-12.86,21.503,34.875,17.257,34.573,24.475,41.718
19.946,-14.711,16.356,28.737,12.712,28.203,20.588,27.865
20.464,-18.015,13.509,17.201,9.405,15.705,16.389,9.347
17.461,-23.244,10.903,3.681,6.067,0.624,12.068,-2.78
7.636,-31.208,5.318,-8.813,0.802,-12.979,5.974,-15.895
0.71,-35.109,2.832,-12.477,-0.506,-16.654,3.822,-22.079
5.536,-30.015,9.246,-2.755,6.366,-5.998,9.4,-7.433
17.546,-20.122,21.698,14.206,17.526,13.257,17.775,14.713
28.275,-10.613,33.403,26.646,27.013,28.612,22.761,20.641
35.413,-3.426,39.202,30.158,31.24,32.115,22.41,12.266
39.2,-1.231,38.095,29.314,29.759,27.711,19.496,8.731
36.134,-6.757,32.395,22.942,23.62,18.783,16.344,10.611
24.2,-16.816,25.166,8.185,14.924,3.951,12.434,5.642
11.954,-22.466,18.816,-2.604,8.815,-6.999,10.691,-0.782
10.846,-19.023,15.092,1.597,9.55,-2.526,14.172,2.797
18.199,-12.895,14.521,8.571,13.613,6.396,16.995,8.945
19.847,-13.659,14.274,4.746,13.377,3.97,13.49,8.05
9.967,-22.206,10.06,-2.475,7.042,-4.015,8.246,7.661
-3.695,-32.431,2.389,-4.585,-0.808,-7.743,6.263,14.272
-11.757,-38.918,-2.155,-5.409,-4.95,-9.022,6.1,18.636
-11.263,-38.342,-0.102,-4.481,-3.908,-6.621,6.131,12.145
